file_name,image_base64
smoker_front,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEXFxcWrrKuIh4h/f3+WdEF0dHRoaGh+YjdZWFhnUCxQTk5JSEhRPSQ8Ozs6Lx41KyQnJycjGxUZGRkSGsO7AAAAhElEQVR42k3OWw7CQAxDUTdk6hrMTMP+F0ufUo+sK+UvSH0fMkF3iZRJq1vIvXL3URmZy3xrCwXxA6y/3TrPmbAW4HeKJoJaMJ33Gs0C84PXemohw45oMcW0ibAhVw2PPVWVBLOowTG2qiiIvdvdR69PeW8LkRzyNVuEWGPcKxnu7wf3P1lWCnMmrNtFAAAAAElFTkSuQmCC
smoker_front_on,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAV1BMVEX/2ADFxcWrrKuzo4vtjA6RkZHMhyiIh4iFhYV/f3+WdEF3d3d0dHSYaU7DXRuDbWBoaGh+YjeIXRhdW1tZWFhnUCxQTk5hSSVJSEhRPSQ8Ozs6Lx4jGxVaXwOAAAAAm0lEQVR4nE3OwRLCIAwE0KgR2hhbot1qDP//nQI6ju+wDJfNkuD1R4TMAzCDmznCQdITHj4STiJb+dkMBCvl8FVK63DoYT4OsyqMDPpcT8Oq2kpNsj5uw0NzK3XPWbsrX3N2J3jteGSV1iE1DMHoWcdZJ3YmDqaon6Wc2idZ4tT2k9iS0pJ46c/SdsD2abrcL2U6T/e9n439j8cb++AQgVLUlb8AAAAASUVORK5CYII=
smoker_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJFBMVEWRkZGFhYWWdEF3d3doaGh+YjddW1tnUCxQTk5RPSQ8Ozs6Lx6WoZHLAAAAkUlEQVR42mNQXwUGSgyR20vDp0ZWT2dQ31k+e2b57EoGpRSXFBcXt3CGUkcxQ0EREyWG6YZmzoJixqUM4S6JJs5iydMZgkwEBcUSxSoZZho7A6HxTIbK3TN37p65W5UhaGt1+NbqaqD27bMrt8+eCTS5gY2NgYUjlEG1USDFQNCjlKG0UTjZkTGjkmF2BxjMBgC63DBAzHGofQAAAABJRU5ErkJggg==
smoker_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEWFhYV3d3doaGhdW1tnUCxQTk5UPx48OzsnJycZGRmLiNcMAAAAgElEQVR42iWOQQqDMBBFfwrunZTQbTSI2yZnCK5bZfACHqC2hPQGnSt422rcPT7vwUfkxDnliGGyKlC1gDXphsAYNTxUY/C0s0jyPd7tV+R3nTFZ2Ta5dFjvBW54nUuFRwHNe1XkHh86cmewOldD7Q5rH4haxjDWJrhuQbmROf4BD+kj09bi2awAAAAASUVORK5CYII=
smooth_basalt,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEVpaWlcXFxPS086O0gyMz0bJjImUw6+AAAAcUlEQVR42hXMwQ3DMAwEwQOC/H2MGyCZFKAzK5DkCuz030qU3wIDLJJHRByELMUagezl9uoOK5FPEaHlZzNUDt9vBeZbUZcduERV5w65ZTo/CHKfbVEL5hieSN9siobaHlNthfK8FwesvoNOx/9invwBabgTRpzrC4EAAAAASUVORK5CYII=
smooth_stone,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAAAAAA6mKC9AAAAfklEQVR42jWOsQ0EQQwCXbRzSqCCjSYhpMTX7d1bAlsCI0Yr7doXsmZD0rbJgXiWcyAASbKjtiS5HvA4AUJ6lZ1tvuFw0Pi6uQ83w5xH4VKrUZte8aF6Nu/d9sFbjH+X4FHyNu1dHgNpP1s8aiBJ31TNQj5/gB2tLdnW7sr6ASmPnq/09qD7AAAAAElFTkSuQmCC
smooth_stone_slab_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAAAAAA6mKC9AAAAgUlEQVR42l2PsQ0EQQgDKXpzSqCB32gSh7RAAfT0grtP3hLCwRgZ61VV1WOshZSZKV2QW3PHAEhSWGfm2GUgrGchNsYSesXl4tZLswFJxz4nwj0i/Jzj4dZdXVukx2KtEZOb8S3Gr4uIh8jRrrCC4V9MYZWCgfbS/oJeXsAx/fX4AieXp43rPsqKAAAAAElFTkSuQmCC
sniffer_egg_not_cracked_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAAAiPD0nNDgqLjRpDg5gCgpYCAiZOrIlAAAAAXRSTlMAQObYZgAAAFtJREFUeNqNicENgCAQBLeFVSjAWAES/ZNgASbA3wDXfwkeif6dz052YAIZScCWaS/VAaaIlLYAZxalAVEGSZ+xXWWWN03HJ2vXdGvyufp+6eOy32wAyESq/OEBVt4XWgqtY6QAAAAASUVORK5CYII=
sniffer_egg_not_cracked_east,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJFBMVEUAAABFnFw3hE00eU0wbkmfMh8tYkaUJhwoVEGKIRl8FBRpDg6cmtz4AAAAAXRSTlMAQObYZgAAAHRJREFUeNoVyqENAkEYBeH5H5tgEG8RGMxmK0KAR0AdWMpAo6AQWiA0QLjzXPayYsyXiQPA642qkHaQ7uMZAI1+UAukbCofUBsw2y4EcQHhDct1Fx2HawZp31oA6cR3ZUD8FGHQzdlegP59LL1nqAiSiqcKzJSsFcDgnhZ7AAAAAElFTkSuQmCC
sniffer_egg_not_cracked_north,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAALVBMVEUAAABFnFw+j1U3hE00eU1rWDcwbkmfMh9fTTMtYkaUJhwoVEGKIRl8FBRpDg6aVGjcAAAAAXRSTlMAQObYZgAAAIRJREFUeNoFgDEOAUEUhr/5p1W8TWhljIh2Mxu9Ym/gDHQSlT2CkgPolRxh1UqdQuEE0wkKG6UY46lpkAMPP7QpGNyrM5qO63X6CL22K8/F0JFnIINurRjlAoUrwoEsBzAhh5kFEOYcywUivPf0axTLw8P9d8jP09C+QmXPz2grNFEEDx1kzxs+pyDs8gAAAABJRU5ErkJggg==
sniffer_egg_not_cracked_south,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAALVBMVEUAAABFnFw+j1U3hE00eU1rWDcwbkmfMh9fTTMtYkaUJhwoVEGKIRl8FBRpDg6aVGjcAAAAAXRSTlMAQObYZgAAAIJJREFUeNolxzEOAUEYhuF3vhm1+aklY5KNQrOJxkUU4gBbKhRzBb0b7EnENSRqjdbakKXwdA+ltZwXBXkcRE+o3xE7gB8tH5/17HgPV7aJRmhIw60DFM8kwxAXhAM5RD/mv+8pI9LceBaU6PbRQKJ9ORrEjir2FcHbCqY12kwyTvADOmcaWcagoZcAAAAASUVORK5CYII=
sniffer_egg_not_cracked_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEUAAABUqGlFnFyMd0+AdUs+j1W8TjqrPyqfMh8jh0QaAAAAAXRSTlMAQObYZgAAAGJJREFUeNqNy8EJgDAQRNFpYVS8Z0HJVTuwhYANeNgUoGbTgSnbBBtwTo8PgycXmcIOmGYnMlWkuLHzwC12cchAcL2qVQipGg1YhVoFmJu/YtrWkBaOreSTZHuVw4n4gj97ASafGgStCi4GAAAAAElFTkSuQmCC
sniffer_egg_not_cracked_west,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEUAAABFnFw+j1U3hE00eU0wbkmfMh9fTTMtYkaUJhwoVEGKIRl8FBRpDg6hOw2XAAAAAXRSTlMAQObYZgAAAHVJREFUeNpjSAMDBgYGoWmZM2eCGMrWs3fPnAlkGHvvnjlZEMLYbWgMZJj47D5uDGUcNnYBMlxq5mx2BjFcT89xdgExok/udQEz9uw8GwJmnDl9NiQErDjmbmuIK5ARGnH3RGgokNHRcfdWB5ixau3dFV0MDAD6KCzwp51Y/gAAAABJRU5ErkJggg==
sniffer_egg_slightly_cracked_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEUAAAAiPD0nNDgqLjRpDg4YKytgCgpYCAhCBwfTSv37AAAAAXRSTlMAQObYZgAAAGRJREFUeNqNib0JgEAYQ7PC51/vCHpgL4jWFmItiGcryuU2OMc2I5gmL3koerPBDKh81vl7BgpP+qcGxoOJfIApMr5p16MdgyAn5aSylYqgXNThknLpdmGTak7XVj1gtpsJ/uQDzhEbdo5Vf4YAAAAASUVORK5CYII=
sniffer_egg_slightly_cracked_east,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEUAAABFnFw3hE00eU2rPyowbkmfMh8tYkaUJhwoVEEoUEKKIRl8FBRpDg4pB1fhAAAAAXRSTlMAQObYZgAAAIdJREFUeNpjSktLO5amxMDApJSWLsSUAGTMdDuwNYcNyPgoIP+b4wCQISjx3fShA5Dx35JBgEELyBA9cImPIR7I+KPwnEFWCMhQYil86NsAZDClMvz/cwHIKBXg5hA4AGQwvH/MxKQAZEwQEBRQYAEyfgsyMIBFAhYyMikwARlMCgJMSgoMDADo+h5PKJ5DxgAAAABJRU5ErkJggg==
sniffer_egg_slightly_cracked_north,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAPFBMVEUAAABFnFw+j1U3hE00eU2rPyprWDcwbkmfMh9fTTMtYkaUJhwoVEEoUEKKIRkiPD18FBRpDg4YKytYCAib0D9dAAAAAXRSTlMAQObYZgAAAI9JREFUeNo1zVESwyAIRVErJBhQfKT732tFp/fzzPAoVE/WslIKHbkXoNUFRkRSyZqZhS5wu0W6NXMjpQXmGS7zm0YCP+5mHpfzgQ89DsRqjFn3F8Y+w5xj5gkR/ACzJDABDkfIHxi7cFXdIABLDgNYIKJfSQ24cIICL9cRAZHcUA3Vd2qEyt7oEb33DXv0B0WgCOZ0ZZnDAAAAAElFTkSuQmCC
sniffer_egg_slightly_cracked_south,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEUAAABFnFw+j1U3hE00eU1rWDcwbkmfMh9fTTMtYkaUJhwoVEEoUEKKIRkiPD18FBRpDg4YKytYCAhfr2ouAAAAAXRSTlMAQObYZgAAAIhJREFUeNpFzTFSxDAMAMCVZF/C8P+nBnBythkq2m02DvWzBcfoDKkQEBR5UoG4jyo0Oks55noW7X57KRjklL3VfmVOX0DqEftZMoigWbNN/1eu+VCsz9iQHok/qUxqnatHRmy7vfrQEi4fuWpDuhnpW+66LpJjkD1450lTGQXiPovWu2QRsvALNykweYMNel8AAAAASUVORK5CYII=
sniffer_egg_slightly_cracked_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEUAAABUqGlFnFyMd0+AdUs+j1W8Tjo0eU2rPyqfMh8tYkaUJhyKIRlPaKSsAAAAAXRSTlMAQObYZgAAAG9JREFUeNpjONE5U0k1KJSBoSetU1FpUSkDQ0dbhqPgck0GhlaljhbBLZ0MDEGKwtOyO4AMJcGFmdsyOhgYjJQK03bvzGBg6FAvn502owPISMsEQiCjp81qoVgGkHGyWVxcEKRrZpK6UpHmTAZiAAAXgyIrSxFilQAAAABJRU5ErkJggg==
sniffer_egg_slightly_cracked_west,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAANlBMVEUAAABFnFw+j1U3hE00eU2rPyowbkmfMh9fTTMtYkaUJhwoVEEoUEKKIRkiPD18FBRpDg5YCAgnDK+4AAAAAXRSTlMAQObYZgAAAIJJREFUeNpNjVsKwzAMBEe7zQN8/5OWkMTGdsH66XwOI62OPwBUm8Eep1ko4t3dWgnsJQ6CvZRa37vmCXh2/A5tSxDMwTQiC5IvRORTPnQNAnoWOgbcEL0soYPuIKA8OauBEPCQBTLASaLruhVYgLIQNdhPpCxsMyPcTQqQ2gyEN4AfrHknrgCXteMAAAAASUVORK5CYII=
sniffer_egg_very_cracked_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEUAAAAiPD0nNDgqLjRpDg4YKytgCgpYCAhCBwfTSv37AAAAAXRSTlMAQObYZgAAAGZJREFUeNqNyT0OQEAUxPG5wvPVOwKb6CVCrUAtEasVsvNusI7tuYGp/pMfslakEwEKnzT+GoHMk54lMO8ayRsYlPrEDejta7BIScaPkoXKL/KJZDiN3HO5sBpVh6uLFhDZRCz+7AXXtBuM1ljcKQAAAABJRU5ErkJggg==
sniffer_egg_very_cracked_east,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEUAAABFnFw+j1U3hE00eU2rPyowbkmfMh8tYkaUJhwoVEEoUEKKIRkiPD18FBRpDg4YKytYCAhCBwfA3VKiAAAAAXRSTlMAQObYZgAAAIpJREFUeNotykESwzAIQ9E6EAIxlqvc/7Aldv9GM2/0ua7rPC/WiHzeAmAVZ8QGOVoLBlmyoDWRgYgH5wZxH13zSeIP0rUr+NICdVU3Zj6tLXA1dZD8Nt1g5mBCRt8P80RBio9jASoGVbXrAiKTia7mGwwgMK2b+QafC6z7htqJOb26N9z3rO5qwQ/VCQdyP1ND1gAAAABJRU5ErkJggg==
sniffer_egg_very_cracked_north,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAP1BMVEUAAABFnFw+j1U3hE00eU2rPyprWDcwbkmfMh9fTTMtYkaUJhwoVEEoUEKKIRkiPD18FBRpDg4YKytYCAhCBwfnE8ZIAAAAAXRSTlMAQObYZgAAAKBJREFUeNodjVEWBDEEBA1mZBkisfc/6660L/WoBkLk/6CNHGMAABHyhfzYGDUKAIyI9CIbZlYKAGGPSN7DwkipL6JTt8VD3oA/EWZVdzBNBICLPln1/cd9XqeFMyOqcm+f/YKULQmb6t6AMbP3EmY5wPOkQlUPkEqWqKrMBADxWcg8c2UJN9DMjTjXSvF2qC71PXUtFe2Wd633fXeDI/0BoE8JifdWsH0AAAAASUVORK5CYII=
sniffer_egg_very_cracked_south,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAPFBMVEUAAABFnFw+j1U3hE00eU1rWDcwbkmfMh9fTTMtYkaUJhwoVEEoUEKKIRkiPD18FBRpDg4YKytYCAhCBwe20tU5AAAAAXRSTlMAQObYZgAAAJRJREFUeNo1zEEWhDAIA9BakAoWY/H+dx3QN9nk5S/SxrC+ce9d+xijtQb7YFMawxICtvfOuSfwgoXtRFMcB/UE3VO8okSUcKnbEwGnP6z1wMLARMwFU93CkcAvTE2Af6IvMOo0AiIFPAUOxEtIkAKeDo/kAhXIZEYg+CoQP0REb+CSVaDQTMKtV8F53+d5JmSv1doPTGII7METOYYAAAAASUVORK5CYII=
sniffer_egg_very_cracked_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAKlBMVEUAAABUqGlFnFyMd0+AdUs+j1W8Tjo0eU2rPyqfMh8tYkaUJhx8FBRYCAha7IXDAAAAAXRSTlMAQObYZgAAAHFJREFUeNpjuNE5U0lrUTgDQ0/aTsWiRaUMDB3HTrgLLtdkYGhVX3NE6EgnA0OQ4vJjOR1AhpLgwpxjGWcZGIyUCtPu3slgYOhQLz+bdqIDpOtMWk4akNHTZrXwWAaQcbNZXFwQpGtmkrpSkeZMBmIAABvpJ3yiyvvyAAAAAElFTkSuQmCC
sniffer_egg_very_cracked_west,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEUAAABFnFw+j1U3hE00eU2rPyowbkmfMh9fTTMtYkaUJhwoVEEoUEKKIRkiPD18FBRpDg5YCAhCBwe2HsBaAAAAAXRSTlMAQObYZgAAAItJREFUeNpFzEESwyAMBEFsrSESEmL9/8cmBldljn2YwvbGxvJ0nNaa2UV74RQJu66bNFugguB9m4ligagzkyGH6AYgI5Lya08XcIjg3FN80pLigmNPa5KEKI6xIWhBAKdjQWRYzgooNmRmPOB4AfCcU+tw1wXVfXDmcK11T39NTuofeu+T7Kq9lFK+utcHO1PxUL0AAAAASUVORK5CYII=
snow,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQAgMAAABinRfyAAAACVBMVEX////3/v7w/f0woW3VAAAAWElEQVR42mNwEHEQZWBga3BhYMhqAjJWcDkwcE3RZGCIcpFkYXBMcOFkYFkioMXA2Dghg0HKbckSBi+mSaIMAmyzHBkYokIZGBgzA7kYnJY6aDKEhDIsBQBKGA/Cl7AK4AAAAABJRU5ErkJggg==
soul_campfire_fire,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEUAAAD////U/v988vVb4+gjwMYTr7MIj5J7vbOLAAAAAXRSTlMAQObYZgAAAGVJREFUeJxjYGBIc3Y2TWAAAvYUZxM3EKPM2cQpDSSQ7GxiXABksBkbu5iA1KQYKRmbgRguRkbKYLXOSoLCKiA1KAAqwM6WBmGUpYWBabaQ0HSwRKox2GAGdmdjZYhUirOxWwIDAEFvEZlpaghzAAAAAElFTkSuQmCC
soul_campfire_log_lit,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAPFBMVEXU/v988vVb4+glp6yYeEmRcUIUkZRWY3h0WjYNaWtfSis6SF9MPSYsNUMsND4mLDUiJy4fIykZGx4TFBbMtQwHAAAAn0lEQVR4nB1MSYLDMAhDqN5CqI37/78ODAfQhsTjrm6DSvR+/Yr56goFMYzdQtyYPgTKVJeLjU6oQpIP6/7/khmUz77qJZYxOdWSV2lYihY+ClbCoqCbJ3SX1mb7fNqsnafJfN73eWbpBaekMe9tMzZTak1SnEEEN7543zc7Ds/eW8nTtTpwM3AOIk7gZofifHVnjHmYHZED7n3ww/3hD0UKCKFw4B0hAAAAAElFTkSuQmCC
soul_fire_0,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAB1UlEQVR4nO2TO2hTARSGv5MmN4+mjcHUNIFeCUYrtB0UJYk6qIObUBcFV7GiKAgi4uTgkGorgkJBKS4ugoMuukoHncRFECwamodtbG1jbiBXTbzHIQ8Ldevqt51z/v8/ZzmCrcjdacXrRS9cEgCZua++I0cxIxGGQ/3M5QtYxQKsrgJAIY9euSYALgBcLojHkdtZBcDdg12vMxLewrFeP6d3JkmOjsGQCR4P9Abp4AbA7yeyZy+/RsewZh8otRoy/5GXPh+vg0EcVSrVKix/bV1hGN2A1gWJBJl4DL9hQHQQUhnCqTQ/KxWajsO3xUWajQYyZDJ5boL0yVPIwxkFEGxlYCGnoUCAXaF+xoMBzvbA1g+fqNs2yViMz+UyhmEQ8Hp5l9zOoLS3v3mLW+ZeqSuR4PBAhOOGm6mKxeViETuXA8dhZPcw7+MR1nOi9gPT8IBlgdzManx+QQ+uVLXDjYaqPHqs6eXv+i8OtLX7ymvK86Zqpt2YbbYEh1aquiO/tMF4r6mazC+pmSvpuGWrPHuhgq1sBtem3P8DgM4vADKVVb16Xbr19KSyLdoqGg30zIRstK8LQP7O5c4tZX+KQDRKuK+PL6US8vSJUlmD3w56/mJX/Ad1quvQnANpTAAAAABJRU5ErkJggg==
soul_fire_1,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABwUlEQVR4nK2Tv2tTcRTFPzcvTV4Eg9E0JaAEwToUhSBUcXIUXJ0EcXETOzj6D4iFUrD4AwtdiiAUAtlKB6fqoiDiYCFqE6GgVfQlaZKX1/w4DmlTq9AG9Uzf7+Ge7z33fu81fAFgc7MinYZwGL5+Q1evGQMg3D912lAuQ7MJjfogWgBCADYzLdwYVKvg+9DwsXxOZyqeLLeg7WCbvCObfSRbWtzh8IXlc4qOniRY/wKeB5UKnDrNwUSC48kkbwsFYvE4bjRKvdFgs1jsqT+83yqh08V1XbLjZ3ldKuE4Ds2Vd0RTKd6kjzDWPcFKsYjveSDByAi3z59juVrbcvBkXpFsliAIMO8HB44eo5Yd43It4ONGDTPj5vBhrju9xEtduBiCxQ5g9x9Lki6V67IXr2QLeWVW1yRJky2J5y91pRYos7qmh21pqqU+Rj99FpI019YuXPi+setuz5Zl9x7I5p/2ufF1T+lCSbY9B3+L0D+p/8cD4d8Jm7or4nFwwhAE6MbEniP9p4NIBKIuDA31/nwf9JtoM9MiNdLbhWYTWpto4ta+C7Xj4FACksOQyYA0kBh+7UG1ArEYhELgOINoAfgJ8ODtlyAHSsYAAAAASUVORK5CYII=
soul_lantern,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAM1BMVEUAAAD/////+/v0+v/a/f/Z+vvE/f969fh08fVt7fEqyc8jwMYDlppJUGVCSl4+RFMlLD1Pln0gAAAAAXRSTlMAQObYZgAAAFlJREFUeJx1jlEKwCAMQysIhWIa73/a6XQj21g+ijz6Us0I0DQgcb/GHAvXCq3P2SKaAoR7LKfzBF6qQzu9lg12x1QoilxZITP5AAkk5WM5lZRSAR/lp/SdAw2GBV2WNUSfAAAAAElFTkSuQmCC
soul_sand,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEV5YVJqUkRbRThJNyxCMSc1KSLA3kmkAAAAd0lEQVR42gVAMRKEIAxcHa93gtcLgf4IoVfRB0DG/3/lBjENtqd7UNzn+5Uvej4XftqGU+jntCSM7A7X9ALL1jkHRbVIJc6M8grLuiQwl1v8mkAW6jV1QRUXzF0C8w9pYsOYOqnUCjpXd7cq+PgltmA7nJEOzccfetIW7VmI180AAAAASUVORK5CYII=
soul_soil,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEVqUkRbRThJNyw9LiU1KSJX5z2oAAAAZ0lEQVR42h3JQREDQQgEwCEKgIqAg1GwgIJj/WtKVfrbcBa3DMiJmRMKXpvNJ9Dtt9Ic834zLYg9HhZOtIXBcxBpIdkFHpVkJdrgbCNUJTvYgJDH74H+Yx9IzmvzKqRu+ZTgw01u6A/qwREvjuYuIQAAAABJRU5ErkJggg==
soul_torch,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAU0lEQVQ4y2NgGAWDHBi9ePefcfma/2QbUP3r338QINuA+fUB/3PDzcg3YGqp2/9QVz3KXOBkqkSZARS5gGIvgALQ1kCWMi9Y60lT5gJzLXG8BgAAR0osdqEjpUcAAAAASUVORK5CYII=
spawner,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAABAYngqRFVuBFMqJDUYLDkeGCfkRW1wAAAAAXRSTlMAQObYZgAAAHRJREFUeNpFjrEOgzAMRG+wvadS9xIV/qC7O6SzRYNnFzX//wsEJMT2dHq6O5RlSDkvFaGsZCQdoIQOv/t6G6bkaA3GcMe/4sEoH4RxysaCNq4pT7Mjgl9fE0EUej+1Hj21gHanzaMfDkIgPVE2NvJr67yxAdZeGGDGXh0BAAAAAElFTkSuQmCC
sponge,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEXh41HNzkrBvE63rE+djzm0uI/hAAAAZ0lEQVR42gVAARGEMAxLwUATEEDLBDxjBtbhX9MfeNYhDcel0GIjnnblh0zMUCSeAxUmY5ywCGdpA4vseokr36Avx3OMDFCIvXKSCWV3rq3QQvAegdaN0k9ItjbFAbe8y/TB97KsvP8ywg8M0kq5gQAAAABJRU5ErkJggg==
spore_blossom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEW9UpMAAADtv2n9h8/0ab3WikPcW6q2TZCVRnd9N2GvHehvAAAAAnRSTlMAAHaTzTgAAABuSURBVHjaYxCEAgasDLFEKCPFDcIQczZJBDOSjY3NQAyBYhNnc0YggyXZxcXMQZBBwtjNxSXFuJFB0sTELcXZeSKDZLJLepmLGZDR7lZenlIxkUFwZnnnjPKZggyCkjOmRnZOBDIEO4NUZwgKAgB/FRtMk1bOPwAAAABJRU5ErkJggg==
spore_blossom_base,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAD1BMVEUAAACEqDxwki1sgDFQaSxKztBmAAAAAXRSTlMAQObYZgAAAGdJREFUeNpFzsEVxSAIRNHhpAGFX4DCL0DQBhLtv6awyyzm3OXDt4DlNcCLS6sJilu9DxB3sc0AWY+le+Cqy87jBWA7WzQRPp+uAPwWqzNBHP9pDeBlh7nhkqY/KgD14QWREExAv4gXoPoMSrLAJ0QAAAAASUVORK5CYII=
spruce_door_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAM1BMVEWioqKcnJyMjIyFhYV5eXmZcUBvb29oaGiAXjZ4WDZrUzJmTShaRCQ/Pz9VOh9NMxc1NTXb1QlBAAAAf0lEQVR42jXOWQ6DQAwD0OmKNzK9/2nLBJAsK3o/zvhauTKe1hwQCiqjhuuJOT5iuCAP1LsBEUuIX29fAIaMXNANBYVqAFVE0K0LhMAFljzHBz1Bl1w8gAsUOT7ht2+1bzm6M8f5enXiNUsEiJU+biijgWuWC4SQ/di0q5Pu+QdbDApcKWqW4gAAAABJRU5ErkJggg==
spruce_door_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJFBMVEWZcUBvb29oaGiAXjZ4WDZrUzJmTShaRCQ/Pz9VOh9NMxc1NTWtehKoAAAAhElEQVR42hXKsQ3CMBhE4fsvILrIMAAY0SIUMQEiNaKgZwYaRmMOsgCRMX04ZYA4sfS97rFY4JGxOta7cz27sSmFEgAnBZYmvsIlNoci8F791hn/sfvErnUEbGqTZ5nvISZnGMzAyqW0EsR3KY/0BSFrh2QiBC/A8aQtQvKOz34/15XNCIw9Loe3qZIBAAAAAElFTkSuQmCC
spruce_leaves,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEUAAACampqYmJiKiopVVVVPT09CQkJ4YIJVAAAAAXRSTlMAQObYZgAAAG1JREFUeNoVjLENwzAMwCgJ8Bw0PkBdOksonF19IQ8Y8P8/NF44EASJES9Tkp+pr/kuHnp+b4EMqQrn4ch2KYia2gltV70fjCCDA0ylqqGs6cII336qKVTZvdcIHp7RCG3XnqLY2USN+el9hK8/6PAQ6iHKjlgAAAAASUVORK5CYII=
spruce_log,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEVVOh9NMxc7JxMxHgsuHAouFghYuIiyAAAAaklEQVR42hXGwRHDIAwEQA1RBUIUgO70D+rATArIuP9ijPe1AkvLuSjQ1JxFyV8qcDIIMsulM6mEiVWH9pNdvs3e3HaF0wT/uOhuEt/Y7HZLTCZxgpOWreQTPjRjSyuDI0JsxQDWm+qIxQe5ohDitQJk1AAAAABJRU5ErkJggg==
spruce_log_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEWIZTmCYTp6WjRwUi5hSy5aRCRVOh9EMyEXc0ARAAAAfklEQVR42iWOsQ7CMAwFDQMzTqOwgmXSOW1+ADfsLIg5lXDmIsH346o3Pel00oP2bvrSn8KCzu0veIL6LHkcywHqY4cOfYD5RkYXYUk8ZfE9zHIlEjaVmGXo4jbER/gkJhq4t4rv06bI8GvuEI+W15yLEaAiuTNhgKbrja/+AYvgGsIjV9AXAAAAAElFTkSuQmCC
